Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-02-06,321.08789335228204,321.3571402068226,320.0205019800528,321.15521240234375,50359700,0.0,0
2020-02-07,320.0398215288068,321.1648774554879,318.8666679793016,319.4436340332031,64139400,0.0,0
2020-02-10,318.5108054330364,321.8956271541163,318.4723332129941,321.82830810546875,42070000,0.0,0
2020-02-11,323.25151215262696,324.07847420133373,321.82833335645483,322.3860778808594,54864500,0.0,0
2020-02-12,323.8957953184441,324.6843145567329,323.51116109230895,324.4631652832031,43992700,0.0,0
2020-02-13,322.96301144412513,325.1362371680391,322.6745431381665,324.116943359375,54501900,0.0,0
2020-02-14,324.5496899730136,324.76124318893886,323.2899960700024,324.63623046875,64582200,0.0,0
2020-02-18,323.58806838009775,324.7035280497737,322.3379706065973,323.79962158203125,57226200,0.0,0
2020-02-19,324.8189099970801,326.05935301245205,324.5208163100645,325.3477783203125,48814700,0.0,0
2020-02-20,324.77084298219046,325.63630664095587,320.866748507932,324.0111999511719,74163400,0.0,0
2020-02-21,322.58801344345375,322.91495398305216,319.8089748383041,320.6744384765625,113788200,0.0,0
2020-02-24,310.73147679523413,320.75133360986155,308.9044130910656,310.03912353515625,161088400,0.0,0
2020-02-25,311.5007296196738,312.14498523421196,299.72112873962743,300.6442565917969,218913200,0.0,0
2020-02-26,302.11550277399186,305.8945840039256,298.7691533135887,299.5384216308594,194773800,0.0,0
2020-02-27,293.7304289012562,299.5961967897144,286.0857238769531,286.0857238769531,284353500,0.0,0
2020-02-28,277.6140614947312,286.45117197284134,274.5754005529807,284.8837585449219,384975800,0.0,0
2020-03-02,286.7587637747611,297.2882968346212,283.15276332216615,297.2209777832031,238703600,0.0,0
2020-03-03,297.6152420792937,301.7885831478706,286.1433595002732,288.7108154296875,300139100,0.0,0
2020-03-04,294.36507588178694,301.0770564659354,291.68220285768945,300.84625244140625,176613400,0.0,0
2020-03-05,293.2688630516247,296.6248386278152,288.4897085009806,290.8456115722656,186366800,0.0,0
2020-03-06,281.8930428406948,287.3068557032815,279.08518718753237,286.03753662109375,228667200,0.0,0
2020-03-09,264.7284746831606,273.27711297645993,262.94953811657194,263.6995849609375,309417300,0.0,0
2020-03-10,273.70987919046297,277.4408631003748,262.99763949580927,277.3447265625,276444100,0.0,0
2020-03-11,269.92118654052445,271.11356139198796,260.4782655803544,263.8246154785156,255316300,0.0,0
2020-03-12,246.16963559409123,256.42029659773635,238.1691153943135,238.58261108398438,392220700,0.0,0
2020-03-13,252.9873701470539,261.0552091791295,238.97686413388539,258.9781494140625,329566100,0.0,0
2020-03-16,231.91871630822533,247.03507178622806,228.24541137818906,230.63980102539062,297240000,0.0,0
2020-03-17,235.63050248310154,246.33313189245774,227.96656252046787,243.092529296875,262070500,0.0,0
2020-03-18,227.17804169654846,238.83263114033423,219.26407635240759,230.78404235839844,327597100,0.0,0
2020-03-19,230.062848863756,237.8806632195181,223.3028006017967,231.2744598388672,289322000,0.0,0
2020-03-20,234.58824703294735,236.4647232390239,221.01766674978526,221.30784606933594,347158800,1.406,0
2020-03-23,220.71783357249194,222.15903350700646,211.11298754406525,215.6494140625,326025200,0.0,0
2020-03-24,226.74382896258462,236.1068614709751,226.14413581393148,235.18795776367188,235494500,0.0,0
2020-03-25,236.8516435781477,247.9557376877823,231.8993044479999,238.70877075195312,299430300,0.0,0
2020-03-26,241.34938487110642,254.19451070828455,240.8947740039893,252.6469268798828,257632800,0.0,0
2020-03-27,244.97657603922517,252.26966921029202,242.82926965206335,245.1216583251953,224341200,0.0,0
2020-03-30,247.32703629367418,253.83665661994368,245.22809526006682,253.0821990966797,171369500,0.0,0
2020-03-31,252.02785857831185,254.7071432188645,247.829977117132,249.30987548828125,194881100,0.0,0
2020-04-01,239.85981479895366,249.22284790824327,235.9134138777624,238.08973693847656,189554600,0.0,0
2020-04-02,237.1611699499591,244.40589783123818,236.58081125641533,243.583740234375,177660400,0.0,0
2020-04-03,242.5487485356845,245.02493261087034,237.1901647588334,240.0629119873047,135561200,0.0,0
2020-04-06,249.39692549008964,258.2569812737327,240.04357516786365,256.1870422363281,188061200,0.0,0
2020-04-07,265.23093339892165,266.02408942814725,256.21614099633865,256.4482727050781,201427200,0.0,0
2020-04-08,259.1855205026281,266.96225533623294,256.56426894179634,265.0567626953125,153774500,0.0,0
2020-04-09,268.49051783350814,271.9920042672059,266.4496248042311,269.0902404785156,189999200,0.0,0
2020-04-13,268.0649703735102,268.42284987442974,262.52259055066713,266.6334228515625,114839100,0.0,0
2020-04-14,271.77917909115047,275.57080018773246,266.488295813825,274.4971618652344,134143400,0.0,0
2020-04-15,268.4808311051093,274.6422373740523,266.4399088179612,268.66461181640625,121775000,0.0,0
2020-04-16,270.0091053153669,270.86029405359585,266.7301276968109,269.96075439453125,131798300,0.0,0
2020-04-17,276.0350950938732,277.89220721145557,273.15266604517495,277.25384521484375,146684800,0.0,0
2020-04-20,273.3558519180268,277.39899922450445,272.1371310001497,272.3692626953125,100109300,0.0,0
2020-04-21,267.6683845954322,268.9354858002598,263.1125940314222,264.0992126464844,126385700,0.0,0
2020-04-22,269.2353134723952,271.7985321602891,267.8424645404328,269.96075439453125,92951600,0.0,0
2020-04-23,271.3052388058286,274.6422790507568,269.62222521357,269.94140625,104709700,0.0,0
2020-04-24,271.53742990414906,274.4101776216034,269.3804412382132,273.7040710449219,85063200,0.0,0
2020-04-27,275.78368747361253,278.83053422995727,275.30006006726336,277.6504821777344,77896600,0.0,0
2020-04-28,281.49041261749375,281.857974074774,276.05444669018044,276.3736572265625,105270000,0.0,0
2020-04-29,281.98375336617613,285.22406242124555,280.90043285638734,283.6087341308594,118745600,0.0,0
2020-04-30,282.1578746158027,283.715170111471,279.14004452131013,280.9681701660156,122901700,0.0,0
2020-05-01,275.9673779302424,281.1421953882068,272.30147512478425,273.5299072265625,125180000,0.0,0
2020-05-04,271.54707648227526,274.6036048927903,269.9898105757291,274.284423828125,80873200,0.0,0
2020-05-05,277.2538493386577,279.77836946305746,274.4197711657034,276.8185729980469,79569900,0.0,0
2020-05-06,278.60801119480215,279.01424157899606,274.48749733123543,274.9421081542969,73632600,0.0,0
2020-05-07,278.3275415739424,280.2910674458444,277.7278483793129,278.25982666015625,75250400,0.0,0
2020-05-08,281.55815295358326,283.35726195481357,280.3684191057008,282.86395263671875,76452400,0.0,0
2020-05-11,280.8327233959085,284.3728791065705,280.38779450323847,282.9219970703125,79514200,0.0,0
2020-05-12,284.1697149208033,284.6049617457202,277.13775563840284,277.2828674316406,95870800,0.0,0
2020-05-13,276.69285357985893,277.785856020791,269.8253398904842,272.37890625,144721100,0.0,0
2020-05-14,269.81568762810514,275.77395010177304,264.0508288489008,275.6385498046875,121977900,0.0,0
2020-05-15,273.12370080376667,276.9540210929793,272.12742965849793,276.9056701660156,111146300,0.0,0
2020-05-18,283.45396005548537,287.0328140258789,283.1154445465654,285.3401184082031,119703800,0.0,0
2020-05-19,284.7114029914132,286.51048241389026,282.3899978095883,282.4093322753906,95189300,0.0,0
2020-05-20,286.1332707129763,288.11613089011416,285.89145705633666,287.2069091796875,85861700,0.0,0
2020-05-21,287.07152000912555,287.92270883641453,284.07302464691026,285.22406005859375,78293900,0.0,0
2020-05-22,284.9242097289935,285.94949729795013,283.61841004603343,285.7657165527344,63958200,0.0,0
2020-05-26,292.0431805965867,292.29467624386024,285.78504201879076,289.2864990234375,88951400,0.0,0
2020-05-27,292.22701800796153,293.62954928753317,287.1489302635648,293.5908508300781,104817400,0.0,0
2020-05-28,294.67411397743484,296.7924039559637,292.34302680184885,293.04913330078125,90405200,0.0,0
2020-05-29,292.5558409051275,294.9739775940306,289.66375887104596,294.3549499511719,119090800,0.0,0
2020-06-01,293.67785282215516,296.1830388295371,293.13619257830334,295.5446472167969,55758300,0.0,0
2020-06-02,296.51189238148004,298.04017121351524,295.10939089141766,297.9917907714844,74267200,0.0,0
2020-06-03,300.08107366328295,302.9635031515966,299.79090907511386,301.9575500488281,92567600,0.0,0
2020-06-04,300.9225540341409,302.75067933370997,298.95902844475194,301.16436767578125,75794400,0.0,0
2020-06-05,306.8421940764621,310.74988149253153,306.774479168601,308.8830871582031,150524700,0.0,0
2020-06-08,309.7342698777982,312.81981442008424,309.16359320472816,312.61669921875,73641200,0.0,0
2020-06-09,309.8116696542171,312.6940992965778,308.90244787166944,310.28564453125,77479200,0.0,0
2020-06-10,310.8949989499524,311.8332371301949,307.7997722988948,308.5542297363281,95000800,0.0,0
2020-06-11,301.2611377567465,301.9285458549162,290.18608925711897,290.76641845703125,209243600,0.0,0
2020-06-12,298.14653937721494,298.959029674276,288.82222066671403,294.2485046386719,194678900,0.0,0
2020-06-15,288.26126527559575,298.18530898342686,287.0231803105822,296.9955749511719,135782700,0.0,0
2020-06-16,305.14950621378534,305.3042704992703,297.59524979327625,302.7120056152344,137627500,0.0,0
2020-06-17,303.7856463549819,304.09517489816994,300.68073796820175,301.4545593261719,83398900,0.0,0
2020-06-18,299.85861812010893,302.07360997577143,299.3749908037735,301.5706481933594,80828700,0.0,0
2020-06-19,305.2196847182306,305.4236937673858,297.7973249684987,299.84722900390625,135549600,1.366,0
2020-06-22,299.2157034549795,302.1885251410622,298.01103914113776,301.7707824707031,74649400,0.0,0
2020-06-23,304.55901256915365,305.5402482911427,302.7325669135636,303.1600341796875,68471200,0.0,0
2020-06-24,301.01303899431565,301.66396457020346,293.49355148536677,295.4268493652344,132813500,0.0,0
2020-06-25,294.8244654125441,298.87567961707697,292.6968537987352,298.59393310546875,89468000,0.0,0
2020-06-26,297.4378714342063,297.66132968270904,290.8898954581793,291.5019226074219,127961000,0.0,0
2020-06-29,292.82318816227,295.93200614767767,290.4138297638402,295.7862854003906,79773300,0.0,0
2020-06-30,295.32966580162065,301.36277140615476,295.16452550864676,299.5751647949219,113394800,0.0,0
2020-07-01,300.75072717495243,303.00464025859054,300.264971578384,301.67364501953125,72396500,0.0,0
2020-07-02,305.2876783421001,306.7061060795381,302.63547166846075,303.3349609375,69344200,0.0,0
2020-07-06,307.35695770171947,308.62963485322024,306.57003609348357,308.017578125,61713800,0.0,0
2020-07-07,306.39515233205594,308.4741705120654,304.44240568105494,304.8407287597656,82910000,0.0,0
2020-07-08,305.6470837843791,307.28893986605146,303.79152372934743,307.17236328125,54638600,0.0,0
2020-07-09,307.81355387269423,308.06615623011027,301.82904231790747,305.42364501953125,83354200,0.0,0
2020-07-10,305.3556505975689,308.8239523302292,303.8498202561334,308.5422058105469,57550400,0.0,0
2020-07-13,311.00984634095715,313.516331878593,305.18077986926284,305.87054443359375,102997500,0.0,0
2020-07-14,304.37440301078993,310.6503858003685,303.11145049300166,309.8343200683594,93657000,0.0,0
2020-07-15,313.2249215718364,313.83697835595416,310.17436225041405,312.6808776855469,87196500,0.0,0
2020-07-16,310.67958130940906,312.1271235396277,309.9995115962198,311.6510925292969,54622500,0.0,0
2020-07-17,312.71007183551967,313.3804170254838,310.63102335692406,312.55462646484375,62774900,0.0,0
2020-07-20,312.2728541435075,315.8674576297506,311.4859324024288,315.0805358886719,56308800,0.0,0
2020-07-21,317.149802294469,317.61610863564545,314.711300008795,315.7508239746094,57292200,0.0,0
2020-07-22,315.37192038281376,317.8784355589685,315.2553437975349,317.548095703125,57792900,0.0,0
2020-07-23,317.1692297543341,317.90758767716846,312.32139885654686,313.75921630859375,75738000,0.0,0
2020-07-24,311.8064772431947,312.81682736870647,310.1548966313114,311.73846435546875,73766600,0.0,0
2020-07-27,312.4671416213985,314.19643031403507,311.6316266001015,314.0118408203125,48293000,0.0,0
2020-07-28,313.2443476173245,314.41989751044025,311.7093729737864,312.020263671875,57495000,0.0,0
2020-07-29,312.94313288238806,316.45030316976187,312.9042641391256,315.857666015625,48454200,0.0,0
2020-07-30,312.72940249035895,315.1679047243829,310.5338076681062,314.730712890625,61861700,0.0,0
2020-07-31,316.61544133767836,317.32465506871955,312.17562877869585,317.2177734375,84986800,0.0,0
2020-08-03,318.9665757894844,320.2295285357114,318.39338771861713,319.4231872558594,53077900,0.0,0
2020-08-04,318.519645935127,320.656982421875,318.519645935127,320.656982421875,41917900,0.0,0
2020-08-05,322.02677738146116,322.92058061611255,321.7450308680803,322.6485290527344,42697700,0.0,0
2020-08-06,322.0365451513231,324.9316295695936,321.696510299681,324.8053283691406,43679400,0.0,0
2020-08-07,323.785194619309,325.33961819563035,322.83310313737326,325.0384521484375,57308300,0.0,0
2020-08-10,325.51452958252474,326.2042942103268,323.4743502000642,326.010009765625,44282100,0.0,0
2020-08-11,327.25354675744137,327.92389184317693,322.5514362062514,323.31890869140625,69601100,0.0,0
2020-08-12,325.8836989129594,328.6427869905739,325.8545547647094,327.82672119140625,53774400,0.0,0
2020-08-13,327.0203361969084,328.61362862743374,326.2625587270201,327.23406982421875,41816100,0.0,0
2020-08-14,326.8260622619897,327.80729798908453,326.058560169069,327.2438049316406,47260400,0.0,0
2020-08-17,328.31249986319136,328.7010984165916,327.25355620470384,328.2833557128906,35481000,0.0,0
2020-08-18,328.7010825738088,329.43944054340017,327.0203575923533,328.9925537109375,38733900,0.0,0
2020-08-19,329.3908695994511,329.93491351462563,327.03010443380055,327.62274169921875,68054200,0.0,0
2020-08-20,325.8059661352547,329.1479668744159,325.66996999084165,328.6427917480469,42207800,0.0,0
2020-08-21,328.293038829525,330.04174692294526,327.9335548236805,329.80859375,55106600,0.0,0
2020-08-24,332.37337756797046,333.22831209197136,329.77945949664166,333.1506042480469,48588700,0.0,0
2020-08-25,333.74324870472714,334.4038692197246,332.51913507833746,334.3164367675781,38463400,0.0,0
2020-08-26,334.93820777993284,337.9498687542474,334.3650197348804,337.66815185546875,50790200,0.0,0
2020-08-27,338.5813581615113,339.93174323414036,336.65775542374047,338.4064636230469,58034100,0.0,0
2020-08-28,339.48486937995466,340.7284025054129,338.23161165527483,340.5923767089844,48588900,0.0,0
2020-08-31,340.36890029535624,341.2918179985298,339.1156427467409,339.3585205078125,66099200,0.0,0
2020-09-01,340.23288387946207,342.6616615570052,339.29051695464875,342.5548095703125,54908700,0.0,0
2020-09-02,344.5659046473071,348.52965746259275,343.3612105485622,347.50958251953125,69540000,0.0,0
2020-09-03,345.7317121396987,346.227192376574,332.83004361418136,335.55029296875,148011100,0.0,0
2020-09-04,336.2691855039411,337.92073679975425,325.3299596083558,332.81060791015625,139156300,0.0,0
2020-09-08,327.11751316847835,332.87859685851174,323.39663848467694,323.71722412109375,114465300,0.0,0
2020-09-09,327.9335666592114,332.7036898156456,327.0203438346626,330.1097717285156,91462300,0.0,0
2020-09-10,332.08194487429097,332.77170948196306,323.3674887656101,324.37786865234375,90569500,0.0,0
2020-09-11,326.25286830981804,327.3701001574863,321.5701776406987,324.5429992675781,84680200,0.0,0
2020-09-14,327.8752904637074,330.6829719349201,324.69845965777375,328.8176574707031,65605700,0.0,0
2020-09-15,331.40186062423095,332.27621468179035,328.82736214713026,330.47894287109375,52920900,0.0,0
2020-09-16,331.780817594343,333.2866481776555,328.8759787862861,329.1674499511719,82096000,0.0,0
2020-09-17,324.0572640640352,328.0793345460391,323.5034955805997,326.2723083496094,91523300,0.0,0
2020-09-18,327.11991117159687,327.23695441531845,319.9019567292429,322.5160217285156,105877900,1.339,0
2020-09-21,317.68779688610175,319.0826117639208,313.8154576347338,318.9265441894531,99450800,0.0,0
2020-09-22,320.4872289199028,322.7598981329182,317.84387312671373,322.1746520996094,63612100,0.0,0
2020-09-23,322.75987886037143,323.0525167429768,314.1763701072106,314.7030944824219,93112200,0.0,0
2020-09-24,313.3179898209657,318.76070873450254,311.9329087207673,315.5419006347656,76681300,0.0,0
2020-09-25,314.6445756514744,321.47237688292773,313.7277268716108,320.643310546875,71069400,0.0,0
2020-09-28,325.02282433008247,326.72001098818095,323.9791390732029,325.9689636230469,64584600,0.0,0
2020-09-29,325.7543716950307,326.534679866153,323.4621755129421,324.1937255859375,51304000,0.0,0
2020-09-30,324.8959954678626,329.9680875781721,324.6911697943586,326.6517333984375,104081100,0.0,0
2020-10-01,329.38290556237826,330.40706389562087,326.7688400938932,328.7489013671875,88698700,0.0,0
2020-10-02,323.54019243434027,328.7195640614387,323.04272890813843,325.6275329589844,89431100,0.0,0
2020-10-05,327.7929547499711,331.59700918109263,327.7441966517812,331.4019470214844,45713100,0.0,0
2020-10-06,331.5482378768308,333.752651537225,326.15427673716556,326.69073486328125,90128900,0.0,0
2020-10-07,329.80227928398006,333.22594318356977,329.77301847145577,332.3773498535156,56999600,0.0,0
2020-10-08,334.415913660465,335.39131371211175,333.45024736787855,335.3230285644531,45242500,0.0,0
2020-10-09,337.05929132303885,338.80526601882593,336.4057898573273,338.31756591796875,59528600,0.0,0
2020-10-12,340.99015143524895,345.3111671656638,340.4731905213037,343.7602844238281,80388500,0.0,0
2020-10-13,343.6139192838987,343.7992476698172,340.5023908258113,341.5168151855469,73255500,0.0,0
2020-10-14,342.1216072842925,343.2725723329653,338.60042698279767,339.3709716796875,57727900,0.0,0
2020-10-15,335.25473315109826,339.45870486361997,334.6890142358786,338.9515075683594,60357700,0.0,0
2020-10-16,340.37557491094077,342.12154924178816,338.56134520304744,338.7466735839844,89501900,0.0,0
2020-10-19,340.07326024385117,340.73652520941295,332.65047930532006,333.59661865234375,68425600,0.0,0
2020-10-20,335.01088023177635,338.3467613746595,334.211074843677,334.932861328125,60051900,0.0,0
2020-10-21,334.8841359814794,337.1665986334918,333.97702094382294,334.2989196777344,63575000,0.0,0
2020-10-22,334.52319473855994,336.7471056746853,332.2700229914401,336.1325988769531,55399300,0.0,0
2020-10-23,337.42013828530537,337.47865990802126,334.6890300024044,337.2738342285156,49143900,0.0,0
2020-10-26,333.7136635898731,334.5427596844267,327.3637989831816,331.04107666015625,91473000,0.0,0
2020-10-27,331.4019658806178,331.7530956480037,329.6754885570858,329.89984130859375,65994100,0.0,0
2020-10-28,323.9303855733155,329.92909035364835,318.1072456704131,318.62420654296875,127094300,0.0,0
2020-10-29,318.86806325507314,325.1984006366066,317.0928278566987,321.862548828125,90597700,0.0,0
2020-10-30,320.20429699710326,321.5796145097995,314.6640323801292,318.5071105957031,120287300,0.0,0
2020-11-02,322.0771484375,324.1839866124666,319.18994249861066,322.0771484375,86068300,0.0,0
2020-11-03,325.48123936996393,329.9290611387798,322.1648852113692,327.763671875,93294200,0.0,0
2020-11-04,332.4748638490275,339.3807132275245,331.2361164379026,335.0889587402344,126959700,0.0,0
2020-11-05,340.648714908817,343.5261570557376,340.2780581151827,341.6241149902344,82039700,0.0,0
2020-11-06,341.32172881772715,342.86287755020146,339.0978179174319,341.54608154296875,74973000,0.0,0
2020-11-09,355.0164100284463,355.4163276802649,345.35019052768735,345.837890625,172304200,0.0,0
2020-11-10,344.7941395764724,346.4425679726498,341.88746660110445,345.33062744140625,85552000,0.0,0
2020-11-11,347.63258849928826,348.7640561834456,346.32555594177427,347.8959655761719,58649000,0.0,0
2020-11-12,346.83271985498067,347.9446901461201,342.6190144662127,344.5210266113281,67546200,0.0,0
2020-11-13,346.5303726131732,350.0710796346724,345.9841509545954,349.290771484375,62892200,0.0,0
2020-11-16,352.0999049158478,353.8556130200785,350.74408461929124,353.6507873535156,74541100,0.0,0
2020-11-17,351.1147751852491,353.0168172869755,349.5248682595643,351.748779296875,66111000,0.0,0
2020-11-18,352.0316714183168,352.60715393432037,347.47653962415785,347.51556396484375,70591300,0.0,0
2020-11-19,346.85227267553626,349.3687917720016,345.4379306598343,348.9786376953125,59940900,0.0,0
2020-11-20,348.7055289783881,348.9201181868949,346.51087879600664,346.5888977050781,70417300,0.0,0
2020-11-23,348.4909390360727,349.99306349245717,346.14022127364996,348.66650390625,63230600,0.0,0
2020-11-24,351.3488265066413,354.8602724684191,350.45147517392604,354.2847900390625,62415900,0.0,0
2020-11-25,354.1970256408892,354.2262864517749,352.5876215084794,353.73858642578125,45330900,0.0,0
2020-11-27,354.88958675633876,355.22121923508536,353.6605730428043,354.7237854003906,28514100,0.0,0
2020-11-30,353.9043981761373,354.1872725342523,350.33446007567056,353.1533508300781,83872700,0.0,0
2020-12-01,356.57701799545174,358.6350978969765,355.95274764985186,357.01593017578125,74231400,0.0,0
2020-12-02,355.84542861800384,357.9327691009632,355.24068539178984,357.7669677734375,45927000,0.0,0
2020-12-03,357.6597005849622,359.132564257487,356.5087356140276,357.6694641113281,62882000,0.0,0
2020-12-04,358.2839783947282,360.7517395019531,358.18643242958365,360.7517395019531,50749900,0.0,0
2020-12-07,359.94209083374324,360.52733677662474,358.67408276320435,360.0103759765625,48944300,0.0,0
2020-12-08,358.67413110501417,361.6588530724585,358.62537300605464,361.0638732910156,42458900,0.0,0
2020-12-09,361.75636134742535,361.92216268009304,356.9476464305249,357.82550048828125,74098300,0.0,0
2020-12-10,356.38193645412434,358.8106732232556,355.465057961591,357.70849609375,57735400,0.0,0
2020-12-11,355.92347784448697,357.7182103924654,354.3238372162911,357.2890319824219,57698600,0.0,0
2020-12-14,359.5714950735032,360.7029329566695,355.5040636957213,355.68939208984375,69216200,0.0,0
2020-12-15,358.3619490410677,360.4980773925781,356.91837611201265,360.4980773925781,63865300,0.0,0
2020-12-16,360.72247729775125,362.02950987846845,359.7958352827264,361.0638732910156,58420500,0.0,0
2020-12-17,362.790277649516,363.29747493242843,361.92215736318127,363.0828857421875,64119500,0.0,0
2020-12-18,363.3866263894912,363.56293965205083,359.51736039658834,361.6332092285156,136542300,1.58,0
2020-12-21,357.5092421852404,370.7234684768453,354.6293396142499,360.34014892578125,96386700,0.0,0
2020-12-22,360.6829603243901,360.80050247451106,358.54753154724295,359.7327880859375,47949000,0.0,0
2020-12-23,360.7515690219112,362.0641729726551,359.7132400773865,360.05609130859375,46201400,0.0,0
2020-12-24,360.5556417655624,361.48623368440343,359.93854542824675,361.45684814453125,26457900,0.0,0
2020-12-28,364.1408706246552,364.97350087886946,363.48458352448574,364.5621032714844,39000400,0.0,0
2020-12-29,366.1685442426988,366.35466263928174,363.2494508748977,363.8665771484375,53680500,0.0,0
2020-12-30,364.7285934392752,365.473067026703,363.9743446003581,364.3857421875,49455300,0.0,0
2020-12-31,364.18001361574005,367.00114498611987,363.6412687596706,366.2370910644531,78520700,0.0,0
2021-01-04,367.6378973538859,367.77504981794266,357.36234386979214,361.2511901855469,110210800,0.0,0
2021-01-05,360.5752743625826,364.88532320830956,360.5262785306088,363.7392272949219,66426200,0.0,0
2021-01-06,362.1523198494023,369.27372446232727,361.5743843123377,365.913818359375,107997700,0.0,0
2021-01-07,368.4117291560623,372.1340371881292,368.22561076508543,371.35040283203125,68766800,0.0,0
2021-01-08,372.80993062458424,373.69152673940437,369.39128318330285,373.46624755859375,71677200,0.0,0
2021-01-11,370.12599688737987,372.8001710997851,369.9986495641724,370.9488220214844,51034700,0.0,0
2021-01-12,371.1447021841394,372.0948446366205,368.666392031846,371.0271301269531,52547700,0.0,0
2021-01-13,370.9487256167015,373.0743491872816,370.1259006964386,372.0262451171875,45303600,0.0,0
2021-01-14,372.8099126776959,373.33888227861723,370.3708232355721,370.72344970703125,49989100,0.0,0
2021-01-15,369.0190357096101,369.86144111449875,366.0607817542383,368.0198974609375,107160000,0.0,0
